ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"F-6",4663,-0.2459,0.527,0.4256,0.0474,3638,0.9261,0.0739,0.0179,0.0044,0.0044,0.0344,0.0005,
"F-7",3994,-0.3541,0.5069,0.4228,0.0704,3104,0.9217,0.0783,0.0193,0.0045,0.0064,0.0387,0.001,
"F31",9130,0.4765,0.5455,0.3986,0.056,7168,0.8943,0.1057,0.0212,0.0188,0.0166,0.04,0.0017,
"F32",4735,-0.2342,0.4851,0.4713,0.0437,3850,0.9125,0.0875,0.0166,0.0177,0.0104,0.0358,0.001,
"GIC",8675,0.4029,0.5157,0.4401,0.0441,7175,0.9281,0.0719,0.0127,0.0085,0.0085,0.0322,0.0031,
"LM1",5223,-0.1553,0.6482,0.3103,0.0415,4109,0.9141,0.0859,0.029,0.0178,0.0136,0.0114,0.0019,
"LM2",8539,0.3809,0.5503,0.3883,0.0614,6868,0.9209,0.0791,0.0146,0.0157,0.0084,0.0328,0.0022,
"LM3",4525,-0.2682,0.5727,0.3661,0.0612,3564,0.9371,0.0629,0.0174,0.0129,0.0034,0.025,0.0025,
"LMW",8212,0.3281,0.6006,0.3419,0.0576,6697,0.9064,0.0936,0.0275,0.0151,0.0088,0.0275,0.0009,
"O-1",7912,0.2795,0.4185,0.5225,0.059,6377,0.9406,0.0594,0.0114,0.0067,0.0041,0.0303,0.0008,
"O-2",8753,0.4156,0.4441,0.4988,0.0571,7093,0.9247,0.0753,0.0147,0.01,0.0092,0.0357,0.0008,
"O-C",4476,-0.2761,0.4565,0.4846,0.059,3577,0.9295,0.0705,0.0115,0.0067,0.0078,0.0263,0.0014,
"O-L",4593,-0.2572,0.4367,0.4968,0.0664,3657,0.924,0.076,0.0131,0.0057,0.0098,0.0347,0.0003,
"OLC",8557,0.3839,0.5325,0.4086,0.0589,6898,0.9332,0.0668,0.0132,0.0094,0.0071,0.028,0.0009,
"OR1",8956,0.4484,0.4499,0.4924,0.0578,7231,0.9256,0.0744,0.0151,0.0068,0.005,0.0348,0.0003,
"OR2",4398,-0.2887,0.5551,0.3916,0.0533,3524,0.9194,0.0806,0.0156,0.0088,0.0082,0.0341,0.0011,
"OWA",8204,0.3268,0.5498,0.3939,0.0564,6748,0.9216,0.0784,0.0173,0.0107,0.0087,0.027,0.0007,
"R-1",3388,-0.4521,0.4667,0.4765,0.0567,2766,0.9266,0.0734,0.0174,0.0076,0.009,0.0282,0.0007,
"R-2",8661,0.4007,0.4376,0.5099,0.0525,7057,0.9306,0.0694,0.0092,0.0085,0.0081,0.0191,0.0016,
"R-3",8168,0.3209,0.4495,0.4932,0.0573,6891,0.9258,0.0742,0.0151,0.0187,0.0102,0.0187,0.0004,
"R-4",3924,-0.3654,0.4726,0.4848,0.0426,3263,0.9393,0.0607,0.0123,0.008,0.0129,0.0156,0,
"R-6",7536,0.2187,0.4887,0.4605,0.0507,6084,0.9237,0.0763,0.0133,0.0067,0.0081,0.0274,0.0003,
"R-B",4540,-0.2658,0.49,0.4588,0.0512,3671,0.933,0.067,0.0147,0.0052,0.0076,0.0191,0.0008,
"R-W",4696,-0.2406,0.5024,0.4431,0.0546,3909,0.9345,0.0655,0.0177,0.0064,0.013,0.0179,0.0008,
"R51",4108,-0.3356,0.5213,0.4345,0.0443,3460,0.9127,0.0873,0.0188,0.0185,0.0194,0.0202,0.0009,
"R52",3936,-0.3635,0.5122,0.4345,0.0532,3337,0.8762,0.1238,0.0587,0.0132,0.012,0.0249,0.0003,
"R53",3984,-0.3557,0.4955,0.431,0.0734,3227,0.8717,0.1283,0.0189,0.0254,0.0164,0.0465,0.0009,
"R54",3779,-0.3889,0.5137,0.43,0.0564,3163,0.914,0.086,0.0206,0.012,0.0089,0.0319,0.0013,
"RW2",4653,-0.2475,0.4996,0.4385,0.0619,3964,0.9331,0.0669,0.0141,0.0071,0.0086,0.0192,0.002,
"W-1",4312,-0.3027,0.563,0.3755,0.0615,3549,0.931,0.069,0.0214,0.0104,0.0065,0.0217,0.0011,
"W-3",7029,0.1367,0.5905,0.3327,0.0767,5759,0.9161,0.0839,0.0215,0.0165,0.0085,0.0311,0.0012,
