ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"34A",86220,-0.016,0.5365,0.4298,0.0337,65904,0.5545,0.4455,0.0665,0.3239,0.0383,0.0242,0.0029,
"34B",45330,0.0347,0.3667,0.5943,0.039,35395,0.7876,0.2124,0.0474,0.0939,0.0537,0.0151,0.0016,
"35A",89184,0.0179,0.2715,0.6957,0.0329,69580,0.8788,0.1212,0.0265,0.0396,0.0301,0.0181,0.0011,
"35B",45411,0.0365,0.2882,0.6807,0.0311,34988,0.8572,0.1428,0.0339,0.0629,0.0157,0.0273,0.0017,
"36",134818,0.0258,0.3539,0.616,0.0301,106144,0.8103,0.1897,0.0533,0.0957,0.0184,0.0202,0.0015,
"37A",43976,0.0038,0.6289,0.3471,0.024,32762,0.386,0.614,0.0695,0.5192,0.0168,0.0189,0.0014,
"37B",90738,0.0356,0.3629,0.6109,0.0263,72867,0.7953,0.2047,0.0453,0.1247,0.018,0.0179,0.0015,
"38A",48193,0.1,0.4155,0.5634,0.0211,38738,0.6158,0.3842,0.0329,0.3193,0.0159,0.0181,0.0007,
"38B",43804,-0.0001,0.4699,0.4979,0.0321,35019,0.6207,0.3793,0.063,0.247,0.0536,0.019,0.0018,
"38C",44656,0.0193,0.3055,0.6719,0.0227,37532,0.8826,0.1174,0.0314,0.0473,0.0195,0.0155,0.001,
"39",133845,0.0184,0.7368,0.2326,0.0306,100594,0.2825,0.7175,0.2672,0.2452,0.2011,0.0226,0.0022,
"40",124305,-0.0542,0.8723,0.0965,0.0312,100773,0.2353,0.7647,0.0399,0.6721,0.049,0.0163,0.0014,
"41",125128,-0.0479,0.8248,0.1479,0.0273,99412,0.2571,0.7429,0.0382,0.663,0.0366,0.0124,0.001,
"42A",42834,-0.0223,0.3534,0.6108,0.0358,33799,0.891,0.109,0.0235,0.0254,0.0386,0.0131,0.0007,
"42B",42014,-0.041,0.5252,0.4363,0.0385,33326,0.6431,0.3569,0.0772,0.1639,0.106,0.0139,0.0016,
