ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",688764,0,0.4407,0.5312,0.028,560816,0.8904,0.1096,0.0352,0.0206,0.0296,0.0162,0.0011,
"2",688765,0,0.463,0.5082,0.0287,559864,0.8867,0.1133,0.0358,0.0183,0.0307,0.0182,0.0011,
"",688765,0,0.4519,0.5197,0.0284,560340,0.8885,0.1115,0.0355,0.0194,0.0302,0.0172,0.0011,
