ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",740319,0,0.3501,0.6387,0.0112,570086,0.6694,0.3306,0.0311,0.2705,0.0126,0.0156,0.0008,
"2",740319,0,0.6379,0.3546,0.0075,571715,0.3435,0.6565,0.0209,0.6215,0.0076,0.0107,0.0006,
"3",740320,0,0.3834,0.6069,0.0098,568068,0.6162,0.3838,0.0238,0.3255,0.0147,0.0202,0.0008,
"4",740321,0,0.3169,0.6698,0.0132,567730,0.6824,0.3176,0.0448,0.2266,0.0227,0.0222,0.0017,
"",740320,0,0.4274,0.5623,0.0103,569400,0.5776,0.4224,0.0301,0.3614,0.0144,0.0172,0.001,
