ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"HD47",9044,-0.0279,0.1691,0.7879,0.043,7113,0.8416,0.1584,0.1039,0.0089,0.0066,0.0319,0.0028,
"HD48",8871,-0.0465,0.2349,0.7176,0.0475,6488,0.7753,0.2247,0.1643,0.014,0.0082,0.0316,0.0042,
"HD49",9728,0.0456,0.2202,0.7276,0.0521,6920,0.8529,0.1471,0.0952,0.0069,0.0129,0.0295,0.003,
"HD50",9019,-0.0306,0.1634,0.7967,0.0399,7167,0.9138,0.0862,0.04,0.0032,0.0102,0.0212,0.0006,
"HD51",9819,0.0554,0.2175,0.7521,0.0303,7617,0.9227,0.0773,0.027,0.0049,0.0077,0.0247,0.0013,
"HD52",9172,-0.0142,0.0903,0.8753,0.0344,6660,0.8791,0.1209,0.0668,0.0042,0.0086,0.0302,0.0008,
"HD53",9392,0.0095,0.1441,0.8162,0.0397,7022,0.8206,0.1794,0.1024,0.0137,0.0132,0.044,0.0021,
"HD54",9731,0.0459,0.382,0.5794,0.0386,7532,0.8567,0.1433,0.0421,0.0092,0.0193,0.0676,0.0029,
"HD55",9735,0.0463,0.2228,0.733,0.0443,7478,0.7891,0.2109,0.0812,0.012,0.0096,0.1181,0.0025,
"HD56",9277,-0.0029,0.3531,0.6082,0.0387,7304,0.8572,0.1428,0.0741,0.0167,0.014,0.0383,0.0029,
"HD57",9025,-0.03,0.2856,0.6686,0.0458,6822,0.8465,0.1535,0.0731,0.0224,0.0191,0.0347,0.0019,
"HD58",9594,0.0312,0.1784,0.7769,0.0448,7136,0.8387,0.1613,0.0898,0.0174,0.0102,0.0369,0.0036,
"HD59",9443,0.015,0.2678,0.6842,0.048,7301,0.8567,0.1433,0.0788,0.0142,0.0081,0.0382,0.0015,
"HD60",8918,-0.0415,0.2681,0.6883,0.0436,6325,0.8141,0.1859,0.1263,0.0081,0.0119,0.0258,0.0035,
"HD61",8979,-0.0349,0.3555,0.5985,0.046,6741,0.7508,0.2492,0.1489,0.0371,0.026,0.0427,0.0033,
"HD62",9155,-0.016,0.157,0.795,0.048,6887,0.8859,0.1141,0.0585,0.0073,0.008,0.0347,0.0019,
"",9304,0.1096,0.264,0.6945,0.0415,7118,0.8385,0.1615,0.0864,0.0134,0.0148,0.0418,0.0023,
