ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"District 47",46480,0.0478,0.1546,0.8275,0.0179,34796,0.8171,0.1829,0.0339,0.1134,0.0195,0.0135,0.0013,
"District 48",45339,0.0221,0.183,0.7952,0.0218,34074,0.7241,0.2759,0.0497,0.1785,0.0331,0.015,0.0013,
"District 49",45670,0.0295,0.1441,0.8325,0.0234,33423,0.8024,0.1976,0.0578,0.1006,0.0229,0.0162,0.0004,
"District 50",43190,-0.0264,0.3435,0.635,0.0215,32989,0.5803,0.4197,0.0558,0.3212,0.0081,0.0357,0.0015,
"District 51",46319,0.0442,0.2617,0.717,0.0213,34750,0.6481,0.3519,0.0797,0.2158,0.0176,0.0413,0.0008,
"District 52",43163,-0.027,0.1894,0.7904,0.0202,32675,0.7251,0.2749,0.0569,0.1467,0.0193,0.0551,0.0009,
"District 53",43160,-0.027,0.2583,0.7174,0.0243,32374,0.6237,0.3763,0.0576,0.2023,0.0149,0.106,0.0011,
"District 54",42849,-0.0341,0.1263,0.8522,0.0214,32716,0.8341,0.1659,0.0635,0.0306,0.0117,0.062,0.0006,
"District 55",45124,0.0172,0.2687,0.711,0.0203,34922,0.6955,0.3045,0.0366,0.2432,0.0083,0.0166,0.0007,
"District 56",46361,0.0451,0.287,0.6915,0.0216,34813,0.6891,0.3109,0.0732,0.2023,0.0144,0.02,0.0009,
"District 57",42697,-0.0375,0.6314,0.3497,0.0189,32500,0.3351,0.6649,0.0684,0.5786,0.0112,0.0137,0.0009,
"District 58",45194,0.0188,0.6385,0.3419,0.0196,34306,0.3756,0.6244,0.0462,0.5676,0.0052,0.0099,0.001,
"District 59",45699,0.0302,0.2706,0.7073,0.0221,32465,0.6891,0.3109,0.0773,0.1866,0.0299,0.0173,0.0008,
"District 60",44864,0.0114,0.4588,0.5225,0.0187,35651,0.5658,0.4342,0.0437,0.3773,0.0057,0.0114,0.0011,
"District 61",44049,-0.007,0.8282,0.1494,0.0224,33624,0.1866,0.8134,0.0455,0.7529,0.0116,0.0113,0.0006,
"District 62",42969,-0.0313,0.565,0.4181,0.0168,33763,0.4138,0.5862,0.0188,0.5508,0.0057,0.0137,0.001,
"District 63",44638,0.0063,0.6551,0.3263,0.0186,33586,0.2618,0.7382,0.0261,0.6965,0.0082,0.0088,0.0004,
"District 64",45619,0.0284,0.1301,0.8531,0.0169,33368,0.8488,0.1512,0.0443,0.066,0.0076,0.0259,0.0009,
"District 65",44189,-0.0038,0.2453,0.7388,0.0159,32939,0.6511,0.3489,0.0835,0.2189,0.0251,0.02,0.0003,
"District 66",43703,-0.0148,0.2671,0.7135,0.0194,34019,0.6903,0.3097,0.0555,0.1853,0.0527,0.0145,0.0009,
"District 67",43566,-0.0179,0.7623,0.2132,0.0245,35143,0.3411,0.6589,0.0881,0.5185,0.046,0.0127,0.0019,
"District 68",44607,0.0056,0.4045,0.5694,0.0262,37541,0.6869,0.3131,0.0558,0.2018,0.0417,0.0131,0.0007,
"District 69",46550,0.0494,0.3417,0.6345,0.0237,36675,0.6171,0.3829,0.0783,0.2375,0.0518,0.0143,0.0007,
"District 70",45398,0.0234,0.4051,0.5686,0.0264,37663,0.6395,0.3605,0.069,0.2121,0.0621,0.0172,0.0007,
"District 71",43001,-0.0306,0.1956,0.782,0.0225,32034,0.7746,0.2254,0.0694,0.113,0.016,0.0204,0.001,
"District 72",42817,-0.0348,0.5647,0.4012,0.034,32423,0.4271,0.5729,0.0297,0.5267,0.0055,0.0144,0.0012,
"District 73",46503,0.0483,0.205,0.7739,0.0211,35345,0.7642,0.2358,0.0468,0.1496,0.0095,0.0248,0.0011,
"District 74",44185,-0.0039,0.1823,0.7986,0.0191,34817,0.8294,0.1706,0.0646,0.0683,0.0082,0.0236,0.0011,
"District 75",45463,0.0249,0.3108,0.6724,0.0169,34951,0.6729,0.3271,0.0258,0.2784,0.0052,0.0179,0.0005,
"District 76",43228,-0.0255,0.3305,0.6478,0.0216,32553,0.6173,0.3827,0.0676,0.2613,0.0323,0.0251,0.0015,
"District 77",43291,-0.0241,0.205,0.7731,0.0219,32072,0.8028,0.1972,0.0708,0.0833,0.0183,0.0189,0.0011,
"District 78",44584,0.0051,0.2482,0.7282,0.0236,35713,0.7004,0.2996,0.159,0.0928,0.0289,0.0209,0.001,
"District 79",45579,0.0275,0.2951,0.6837,0.0212,35828,0.5886,0.4114,0.2088,0.1164,0.0739,0.0156,0.0009,
"District 80",46249,0.0426,0.3004,0.6773,0.0224,37310,0.6127,0.3873,0.1817,0.1493,0.0464,0.0166,0.001,
"District 81",43632,-0.0164,0.1951,0.788,0.0169,32427,0.8066,0.1934,0.0418,0.1185,0.0098,0.0177,0.0011,
"District 82",46202,0.0415,0.3265,0.6509,0.0226,38229,0.7234,0.2766,0.1105,0.1165,0.0307,0.0183,0.001,
"District 83",43956,-0.0091,0.6376,0.335,0.0274,33127,0.3173,0.6827,0.0945,0.5457,0.0367,0.0178,0.0007,
"District 84",42520,-0.0415,0.3097,0.6657,0.0246,33192,0.6037,0.3963,0.1063,0.1994,0.0643,0.0311,0.001,
"District 85",44303,-0.0013,0.4916,0.4829,0.0255,33223,0.3797,0.6203,0.2123,0.3552,0.0497,0.0275,0.0025,
"District 86",45736,0.031,0.2628,0.7142,0.023,35545,0.6685,0.3315,0.0559,0.2395,0.0163,0.0218,0.0011,
"District 87",45538,0.0266,0.7307,0.2488,0.0205,34404,0.219,0.781,0.1128,0.5907,0.0803,0.0146,0.0011,
"District 88",42542,-0.041,0.2132,0.7646,0.0223,31076,0.7587,0.2413,0.0777,0.1335,0.012,0.0198,0.0007,
"District 89",45218,0.0194,0.2115,0.7648,0.0237,34586,0.8474,0.1526,0.0699,0.0372,0.023,0.0174,0.0012,
"District 90",43451,-0.0205,0.305,0.6709,0.0242,33711,0.6655,0.3345,0.0732,0.2099,0.0244,0.0285,0.0015,
"District 91",42508,-0.0417,0.8214,0.1552,0.0235,35352,0.4752,0.5248,0.0811,0.4073,0.0298,0.0182,0.0007,
"District 92",45176,0.0184,0.4948,0.4811,0.0241,34713,0.3873,0.6127,0.2687,0.3016,0.0353,0.0192,0.001,
"District 93",44224,-0.0031,0.8776,0.0967,0.0257,36953,0.3422,0.6578,0.0584,0.566,0.0261,0.0181,0.0017,
"District 94",45685,0.0299,0.365,0.6097,0.0253,35786,0.71,0.29,0.1357,0.0945,0.0507,0.0162,0.001,
"District 95",43337,-0.0231,0.1859,0.7949,0.0192,32291,0.7868,0.2132,0.0428,0.1363,0.0064,0.0209,0.0012,
"District 96",45706,0.0304,0.5344,0.4338,0.0318,34335,0.3932,0.6068,0.0294,0.5513,0.0197,0.0101,0.0006,
"District 97",45713,0.0305,0.8848,0.0914,0.0237,36692,0.2027,0.7973,0.0527,0.7234,0.0196,0.016,0.001,
"District 98",43431,-0.0209,0.724,0.2538,0.0222,37340,0.6825,0.3175,0.1227,0.1778,0.0371,0.0143,0.0019,
"District 99",45922,0.0352,0.9277,0.0531,0.0192,33962,0.1633,0.8367,0.046,0.7811,0.0111,0.0113,0.001,
"District 100",44360,0,0.8547,0.1289,0.0164,32734,0.0412,0.9588,0.0506,0.8078,0.1111,0.0098,0.0008,
"District 101",45346,0.0222,0.6785,0.3023,0.0192,33658,0.2414,0.7586,0.0912,0.6022,0.0593,0.013,0.0008,
"District 102",45264,0.0204,0.8017,0.177,0.0212,34363,0.2369,0.7631,0.0727,0.6558,0.0316,0.0142,0.0014,
"District 103",43764,-0.0134,0.3388,0.6355,0.0258,31775,0.5693,0.4307,0.1268,0.25,0.032,0.0247,0.0017,
"District 104",45197,0.0189,0.2829,0.6913,0.0257,34489,0.731,0.269,0.0784,0.1404,0.0197,0.0283,0.0015,
"District 105",43366,-0.0224,0.4504,0.528,0.0216,32692,0.4595,0.5405,0.0853,0.3589,0.0745,0.0246,0.0021,
"",44360,0.098,0.3829,0.5969,0.0203,34005,0.5831,0.4169,0.0626,0.3125,0.0232,0.021,0.0012,
