ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",812585,0.0468,0.2823,0.692,0.0257,629822,0.6924,0.3076,0.1055,0.1463,0.0299,0.029,0.0012,
"2",775292,-0.0013,0.7342,0.2418,0.024,599438,0.298,0.702,0.0789,0.5865,0.0325,0.0152,0.0011,
"3",785824,0.0123,0.2818,0.693,0.0252,593570,0.6703,0.3297,0.0478,0.2447,0.0206,0.0169,0.0011,
"4",728346,-0.0618,0.356,0.6244,0.0196,554876,0.5826,0.4174,0.0423,0.3337,0.0152,0.0263,0.0018,
"5",739244,-0.0477,0.3285,0.6512,0.0203,567681,0.6038,0.3962,0.0347,0.3297,0.0128,0.0195,0.001,
"6",816466,0.0518,0.3259,0.6517,0.0224,625161,0.6454,0.3546,0.0614,0.2471,0.0267,0.0189,0.0009,
"Summary",776293,0.1135,0.3816,0.5954,0.023,595091,0.5831,0.4169,0.0626,0.3125,0.0232,0.021,0.0012,
