ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",752509,-0.0005,0.2911,0.6818,0.0271,579039,0.7576,0.2424,0.0313,0.1689,0.0096,0.0277,0.0019,
"2",752710,-0.0002,0.406,0.5656,0.0284,582706,0.6912,0.3088,0.0515,0.2033,0.0228,0.0303,0.0012,
"3",753219,0.0004,0.3448,0.6221,0.0332,566367,0.7162,0.2838,0.1389,0.0356,0.0418,0.0562,0.0135,
"4",753086,0.0003,0.3177,0.6584,0.0238,584161,0.6962,0.3038,0.0603,0.1976,0.0106,0.0331,0.0015,
"",752881,0.0009,0.3422,0.6297,0.0281,578068,0.7152,0.2848,0.0701,0.1522,0.0211,0.0367,0.0045,
