ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",896067,-0.0009,0.329,0.6492,0.0218,715682,0.9078,0.0922,0.011,0.0475,0.0091,0.02,0.0007,
"2",897649,0.0009,0.3224,0.6451,0.0324,717250,0.897,0.103,0.0218,0.0404,0.0136,0.0205,0.0009,
"",896858,0.0018,0.3257,0.6471,0.0272,716466,0.9024,0.0976,0.0164,0.0439,0.0113,0.0203,0.0008,
