ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",752509,-0.0005,0.2909,0.6779,0.0313,579039,0.7576,0.2424,0.0313,0.1689,0.0096,0.0277,0.0019,
"2",752710,-0.0002,0.4061,0.5639,0.03,582706,0.6912,0.3088,0.0515,0.2033,0.0228,0.0303,0.0012,
"3",753219,0.0004,0.3443,0.6203,0.0354,566367,0.7162,0.2838,0.1389,0.0356,0.0418,0.0562,0.0135,
"4",753086,0.0003,0.3175,0.6546,0.0279,584161,0.6962,0.3038,0.0603,0.1976,0.0106,0.0331,0.0015,
"Summary",752881,0.0009,0.3419,0.627,0.0311,578068,0.7152,0.2848,0.0701,0.1522,0.0211,0.0367,0.0045,
