NAME,TotalPopulation,1,2,3,4
A,37049,0,0,0,0
B,36435,0,0,0,0
C,46174,0,0,0,0
D,29675,0,0,0,0
E,40533,0,0,0,0
F,32813,0,0,0,0
G,39090,0,0,0,0
H,36269,0,0,0,0
I,30726,0,0,0,0
J,35453,0,0,0,0
K,39847,0,0,0,0
L,41388,0,0,0,0
M,34589,0,0,0,0
N,32888,0,0,0,0
O,40726,0,0,0,0
P,25764,0,0,0,0
Q,40028,0,0,0,0
R,47957,0,0,0,0
S,37112,0,0,0,0
T,33989,0,0,0,0
