NAME,TotalPopulation,01,03,04,05,07,02,06,08
1,763819,461393,76495,121876,8323,0,95729,0,0
2,744160,8193,246334,53213,1,24406,412010,0,0
3,751624,164431,256219,16,0,134679,102112,1919,92246
4,750759,0,124125,521471,79448,3,8,0,25703
5,740487,0,2,55664,684820,0,0,0,0
6,745767,0,0,0,0,0,0,665990,79776
7,779512,38061,30900,0,0,559629,150920,0,0
8,761491,65416,21909,18,0,6,0,101512,572627
