NAME,TotalPopulation,02,09,06,08,01,03,05,04,07
1,733298,23142,0,0,0,710155,0,0,0,0
2,750281,698122,0,0,0,5658,33962,0,12537,0
3,738013,7989,0,12672,0,0,708127,9224,0,0
4,749557,0,45420,0,0,1,0,34242,669888,4
5,736228,0,0,114460,0,0,0,551580,70185,0
6,728860,0,156149,365506,0,0,0,6,0,207196
7,750124,0,0,1,0,0,0,193896,2,556224
8,755342,0,27911,0,719811,0,0,0,7619,0
9,755186,0,526341,228843,0,0,0,0,0,0
