NAME,TotalPopulation,01,03,04,05,07,02,06,08
1,719133,614853,0,48686,10419,0,45174,0,0
2,725885,2541,1,0,0,0,723338,2,0
3,724103,0,706261,0,0,12129,5711,0,0
4,746364,0,0,659360,85466,0,0,1537,0
5,730901,105520,0,419,619457,0,0,5503,0
6,724169,0,0,0,4788,0,3,704680,14696
7,717709,0,15449,0,0,702260,0,0,0
8,718706,0,0,0,0,0,0,1128,717577
