NAME,TotalPopulation,01,03,10,05,04,07,02,09,06,08
1,733028,476834,0,0,0,0,775,194278,61136,0,2
2,761055,179377,0,0,0,0,47487,534189,0,0,0
3,739469,0,727397,12068,0,0,0,0,0,0,3
4,744143,0,22054,0,0,706043,0,0,0,0,16045
5,752100,0,0,0,726801,25298,0,0,0,0,0
6,756468,0,0,29423,0,0,0,0,24663,696877,5504
7,767232,715,0,0,0,0,739842,0,26674,0,0
8,775008,144616,2,23475,0,793,0,4717,14305,0,587099
9,745436,0,0,1,0,0,5868,0,623518,0,116047
10,738520,0,481,688262,0,0,0,0,1,24768,25006
