NAME,TotalPopulation,01,03,05,04,07,02,09,06,08
1,829215,0,0,6517,6419,28872,0,171923,613705,1777
2,804307,526854,190,10,277241,8,0,1,0,1
3,832020,167,77747,0,0,714254,0,39423,0,426
4,815840,568,0,248228,0,465,0,566276,300,0
5,751491,329,0,585877,165212,0,0,72,0,0
6,785995,236218,11165,0,22,0,538589,0,0,0
7,818234,14732,598135,0,2318,8604,194423,0,0,19
8,772170,0,0,0,16814,30457,0,16450,193467,514980
9,764787,717,89489,0,354198,44563,0,0,0,275818
